Topology,NeName,NeType,NeIP,FRAME,SLOT,PORT,ONUID,ONUTYPE,Terminal Type,Ranging(m),Temperature(C),Biascurrent(mA),TxOpticalPower(dBm),RxOpticalPower(dBm),OLTRxONUOpticalPower(dBm),ModuleType,ModuleSubtype
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,19,GPON,HG8145V5,14090,54,11,1.88,-24.81,-28.54,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,2,GPON,HG8145X6-10,14579,49,12,2.19,-25.23,-28.87,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,20,GPON,HG8140H5,14910,35,10,2.17,-24.95,-26.78,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,21,GPON,HG8010H,15667,53,17,2.24,-23.18,-27.45,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,22,GPON,HG8010H,14744,52,17,2.18,-24.31,-28.54,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,23,GPON,HG8140H5,15858,39,11,2.24,-23.98,-28.87,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,25,GPON,HG8010Hv6,14920,55,9,2.46,-23.28,-27.22,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,26,GPON,HG8010Hv6-10,15882,55,9,2.26,-24.68,-28.87,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,27,GPON,HG8145V5,15867,44,8,1.89,-30.96,-29.59,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,28,GPON,HG8010Hv6,14922,53,8,2.29,-24.68,-29.21,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,3,GPON,HG8010H,15545,63,11,1.9,-23.46,-26.58,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,30,GPON,HG8010Hv6,16322,53,10,1.83,-26.38,-30.46,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,31,GPON,HG8010Hv6,16704,54,14,2.06,-23.87,-28.54,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,32,GPON,HG8010Hv6,15868,57,10,2.28,-23.98,-28.24,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,33,GPON,HG8010Hv6,14869,55,8,2.35,-24.43,-28.54,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,34,GPON,HG8010Hv6,14175,50,11,2.17,-24.09,-28.87,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,37,GPON,HG8010H,17951,61,11,2.16,-24.2,-27.96,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,38,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,4,GPON,HG8010H,15067,64,12,2.17,-22,-26.39,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,5,GPON,HG8010H,14761,64,11,2.41,-23.87,-27.96,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,6,GPON,HG8140H5,14302,43,11,2.22,-24.31,-27.96,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,7,GPON,HG8010H,16551,60,11,2.13,-24.2,-28.54,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,8,GPON,HG8010H,16708,61,10,2.33,-28.54,-31.55,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,3,9,GPON,HG8010H,15075,53,9,2,-24.31,-27.7,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,5,0,GPON,HG8010Hv6,16602,53,11,2.27,-25.08,-27.7,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,5,1,GPON,HG8010Hv6,15556,62,10,2.3,-22.22,-24.32,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,5,2,GPON,HG8140H5,16127,40,11,2.17,-22.07,-25.09,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,5,5,GPON,HG8010Hv6,16137,51,10,2.23,-21.67,-24.95,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,6,0,GPON,HG8010H,19834,45,14,2,-22.75,-28.87,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,0,6,1,GPON,HG8140H5,19017,36,11,2.14,-15.83,-19.83,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,2,2,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,3,0,GPON,HG8010Hv6,10839,55,15,2.28,-16.29,-18.13,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,3,1,GPON,--,--,--,--,--,--,--,--,--
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,3,2,GPON,HG8010Hv6,11383,55,9,2.19,-17.1,-19.11,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,3,3,GPON,HG8010Hv6,16722,50,11,2.31,-18.38,-20.76,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,3,4,GPON,--,--,--,--,--,--,--,--,--
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,3,5,GPON,HG8010H,9688,57,10,2.42,-16.23,-17.62,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,0,GPON,HG8010H,16149,40,9,2.11,-19.06,-24.44,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,1,GPON,HG8140H5,16404,40,11,2.32,-19.13,-26.03,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,10,GPON,HG8010H,10414,51,9,2.29,-18.47,-24.32,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,11,GPON,HG8010H,10389,43,14,2.14,-19.1,-23.67,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,12,GPON,HG8010H,9947,40,15,2.14,-18.96,-24.44,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,13,GPON,HG8140H5,16150,36,12,2.26,-18.12,-24.82,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,14,GPON,HG8010H,18329,64,13,2,-20.22,-27.7,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,15,GPON,HG8010H,10205,55,10,2.25,-17.95,-23.1,GPON,CLASS B+
Clock View/South/Suratthani,ท่าชนะNT1_10.160.80.2,MA5608T,10.160.80.2,0,1,4,17,GPON,HG8010H,16501,44,10,1.91,-21.74,-26.03,GPON,CLASS B+
